date,Afghanistan,Albania,Algeria,Andorra,Angola,Anguilla,Antigua And Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bosnia And Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei Darussalam,Bulgaria
2022-02-22,20.0,6.0,7.0,1.0,0.0,0.0,0.0,167.0,16.0,0.0,38.0,40.0,19.0,0.0,4.0,16.0,0.0,17.0,30.0,2.0,0.0,0.0,0.0,8.0,35.0,0.0,839.0,0.0,1.0,60.0
2022-02-23,6.0,2.0,4.0,0.0,0.0,0.0,0.0,157.0,24.0,0.0,64.0,33.0,27.0,0.0,2.0,5.0,0.0,15.0,25.0,1.0,0.0,0.0,0.0,14.0,18.0,0.0,956.0,0.0,0.0,53.0
2022-02-24,4.0,4.0,4.0,0.0,0.0,0.0,0.0,97.0,14.0,0.0,44.0,42.0,23.0,1.0,3.0,10.0,1.0,14.0,36.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,996.0,0.0,1.0,59.0
2022-02-25,0.0,1.0,3.0,0.0,0.0,0.0,0.0,86.0,21.0,0.0,31.0,28.0,28.0,0.0,1.0,11.0,0.0,17.0,25.0,2.0,0.0,0.0,0.0,8.0,20.0,7.0,781.0,0.0,2.0,76.0
2022-02-26,9.0,4.0,5.0,0.0,0.0,0.0,0.0,90.0,20.0,0.0,37.0,40.0,20.0,0.0,2.0,8.0,1.0,16.0,20.0,0.0,0.0,0.0,0.0,5.0,9.0,2.0,722.0,0.0,2.0,25.0
2022-02-27,8.0,2.0,3.0,0.0,0.0,0.0,0.0,72.0,16.0,0.0,29.0,28.0,22.0,0.0,3.0,9.0,2.0,16.0,24.0,0.0,0.0,0.0,0.0,7.0,14.0,2.0,206.0,0.0,4.0,24.0
2022-02-28,7.0,5.0,4.0,0.0,1.0,0.0,0.0,32.0,12.0,0.0,13.0,24.0,17.0,0.0,1.0,4.0,1.0,10.0,17.0,0.0,0.0,0.0,0.0,6.0,24.0,2.0,248.0,0.0,4.0,99.0
2022-03-01,8.0,3.0,5.0,0.0,0.0,0.0,0.0,105.0,17.0,0.0,43.0,35.0,21.0,0.0,1.0,8.0,0.0,13.0,17.0,0.0,0.0,0.0,0.0,6.0,11.0,2.0,274.0,0.0,2.0,56.0
2022-03-02,6.0,2.0,3.0,0.0,0.0,0.0,0.0,133.0,15.0,0.0,63.0,52.0,16.0,0.0,0.0,8.0,0.0,13.0,20.0,0.0,0.0,0.0,0.0,3.0,14.0,2.0,335.0,0.0,2.0,59.0
2022-03-03,2.0,2.0,5.0,0.0,0.0,0.0,0.0,141.0,12.0,0.0,48.0,39.0,19.0,0.0,1.0,5.0,0.0,15.0,18.0,1.0,0.0,0.0,0.0,2.0,21.0,2.0,594.0,0.0,6.0,20.0
2022-03-04,1.0,2.0,4.0,0.0,0.0,0.0,0.0,93.0,11.0,1.0,40.0,39.0,15.0,0.0,2.0,6.0,0.0,14.0,27.0,0.0,0.0,0.0,0.0,10.0,14.0,2.0,697.0,0.0,0.0,74.0
2022-03-05,2.0,1.0,1.0,0.0,0.0,0.0,0.0,84.0,12.0,0.0,51.0,29.0,12.0,0.0,0.0,13.0,4.0,15.0,15.0,0.0,0.0,0.0,1.0,2.0,25.0,2.0,645.0,0.0,5.0,21.0
2022-03-06,3.0,3.0,2.0,0.0,0.0,0.0,0.0,60.0,8.0,0.0,14.0,24.0,18.0,0.0,0.0,8.0,0.0,16.0,15.0,0.0,0.0,0.0,0.0,6.0,17.0,2.0,219.0,0.0,3.0,21.0
2022-03-07,1.0,1.0,2.0,0.0,0.0,0.0,0.0,74.0,12.0,0.0,34.0,20.0,13.0,0.0,1.0,4.0,4.0,13.0,11.0,0.0,0.0,0.0,0.0,2.0,14.0,2.0,211.0,0.0,4.0,91.0
2022-03-08,4.0,0.0,1.0,1.0,0.0,0.0,0.0,59.0,4.0,0.0,17.0,50.0,16.0,0.0,2.0,7.0,1.0,15.0,11.0,1.0,0.0,0.0,0.0,6.0,15.0,2.0,518.0,0.0,4.0,41.0
2022-03-09,6.0,0.0,2.0,0.0,0.0,0.0,0.0,54.0,8.0,0.0,36.0,47.0,11.0,0.0,1.0,1.0,0.0,14.0,17.0,0.0,0.0,0.0,0.0,1.0,9.0,2.0,652.0,0.0,4.0,31.0
2022-03-10,3.0,1.0,1.0,0.0,0.0,0.0,0.0,54.0,3.0,0.0,23.0,25.0,17.0,0.0,0.0,3.0,0.0,10.0,41.0,0.0,0.0,1.0,0.0,0.0,11.0,2.0,559.0,0.0,1.0,33.0
2022-03-11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,42.0,5.0,0.0,31.0,30.0,14.0,0.0,0.0,5.0,0.0,15.0,26.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,465.0,0.0,2.0,41.0
2022-03-12,2.0,0.0,1.0,0.0,0.0,0.0,0.0,71.0,2.0,0.0,23.0,19.0,10.0,0.0,0.0,3.0,1.0,14.0,28.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,381.0,0.0,5.0,15.0
2022-03-13,1.0,0.0,2.0,0.0,0.0,0.0,0.0,65.0,2.0,0.0,16.0,30.0,12.0,0.0,1.0,3.0,1.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,146.0,0.0,3.0,14.0
2022-03-14,2.0,0.0,2.0,0.0,0.0,0.0,0.0,70.0,4.0,0.0,5.0,16.0,7.0,2.0,0.0,1.0,1.0,9.0,13.0,0.0,0.0,1.0,0.0,0.0,13.0,2.0,187.0,0.0,4.0,64.0
2022-03-15,4.0,1.0,2.0,0.0,0.0,0.0,0.0,38.0,3.0,0.0,26.0,44.0,9.0,0.0,1.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,2.0,6.0,2.0,323.0,0.0,1.0,34.0
2022-03-16,2.0,1.0,1.0,0.0,0.0,0.0,0.0,39.0,8.0,0.0,24.0,31.0,6.0,0.0,0.0,0.0,0.0,7.0,27.0,0.0,0.0,0.0,0.0,1.0,10.0,2.0,354.0,0.0,5.0,26.0
2022-03-17,0.0,0.0,1.0,1.0,0.0,0.0,0.0,29.0,2.0,0.0,27.0,34.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,0.0,0.0,1.0,2.0,1.0,10.0,2.0,484.0,0.0,1.0,26.0
2022-03-18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,76.0,3.0,0.0,31.0,26.0,14.0,0.0,1.0,2.0,0.0,7.0,18.0,2.0,0.0,0.0,0.0,3.0,3.0,2.0,380.0,0.0,1.0,18.0
2022-03-19,3.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,1.0,0.0,29.0,48.0,4.0,0.0,0.0,0.0,1.0,11.0,19.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,290.0,0.0,2.0,6.0
2022-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,10.0,24.0,5.0,14.0,0.0,3.0,2.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,104.0,0.0,9.0,10.0
2022-03-21,0.0,1.0,1.0,0.0,0.0,0.0,0.0,105.0,3.0,0.0,6.0,25.0,3.0,0.0,0.0,0.0,0.0,5.0,15.0,0.0,0.0,0.0,0.0,1.0,7.0,2.0,102.0,0.0,4.0,48.0
2022-03-22,3.0,1.0,1.0,0.0,0.0,0.0,0.0,76.0,3.0,0.0,29.0,60.0,7.0,0.0,1.0,0.0,0.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,410.0,0.0,3.0,20.0
2022-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,2.0,0.0,27.0,48.0,4.0,0.0,0.0,1.0,0.0,10.0,30.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,294.0,0.0,3.0,25.0
2022-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1.0,0.0,37.0,54.0,2.0,0.0,0.0,0.0,0.0,12.0,30.0,0.0,0.0,1.0,0.0,1.0,4.0,2.0,300.0,0.0,1.0,21.0
2022-03-25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66.0,3.0,0.0,30.0,44.0,3.0,0.0,2.0,0.0,1.0,8.0,27.0,0.0,0.0,0.0,0.0,3.0,7.0,2.0,259.0,0.0,0.0,29.0
2022-03-26,3.0,1.0,0.0,0.0,0.0,0.0,0.0,58.0,1.0,0.0,32.0,51.0,4.0,1.0,0.0,0.0,0.0,11.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,186.0,0.0,2.0,4.0
2022-03-27,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,114.0,0.0,0.0,8.0
2022-03-28,1.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,6.0,45.0,3.0,0.0,1.0,1.0,1.0,6.0,21.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,86.0,0.0,1.0,43.0
2022-03-29,2.0,0.0,1.0,0.0,0.0,0.0,0.0,27.0,1.0,0.0,33.0,63.0,3.0,0.0,1.0,1.0,0.0,8.0,16.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,282.0,0.0,3.0,18.0
2022-03-30,2.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,36.0,53.0,4.0,0.0,0.0,2.0,0.0,11.0,23.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,276.0,0.0,2.0,14.0
2022-03-31,3.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,0.0,34.0,58.0,1.0,0.0,1.0,0.0,0.0,9.0,26.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,290.0,0.0,0.0,17.0
2022-04-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,3.0,0.0,17.0,44.0,2.0,0.0,0.0,0.0,1.0,10.0,30.0,2.0,0.0,0.0,1.0,1.0,5.0,0.0,205.0,0.0,2.0,25.0
2022-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,26.0,57.0,3.0,0.0,0.0,0.0,0.0,7.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,127.0,0.0,3.0,11.0
2022-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,17.0,31.0,0.0,0.0,0.0,0.0,0.0,8.0,31.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,77.0,0.0,0.0,3.0
2022-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,14.0,19.0,0.0,0.0,0.0,1.0,0.0,5.0,29.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,112.0,0.0,0.0,40.0
2022-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0,0.0,37.0,65.0,3.0,0.0,1.0,0.0,0.0,4.0,31.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,205.0,0.0,1.0,28.0
2022-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,27.0,39.0,1.0,0.0,0.0,0.0,1.0,9.0,31.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,196.0,0.0,0.0,19.0
2022-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,33.0,49.0,2.0,0.0,0.0,0.0,1.0,4.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,253.0,0.0,0.0,17.0
2022-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,31.0,30.0,0.0,1.0,0.0,0.0,2.0,4.0,29.0,8.0,0.0,0.0,1.0,2.0,4.0,0.0,147.0,0.0,0.0,13.0
2022-04-09,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,24.0,44.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,88.0,0.0,1.0,7.0
2022-04-10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,20.0,0.0,0.0,1.0,0.0,0.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,8.0
2022-04-11,2.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,1.0,0.0,5.0,18.0,0.0,0.0,0.0,1.0,0.0,3.0,19.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,80.0,0.0,0.0,30.0
2022-04-12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,40.0,49.0,0.0,0.0,0.0,0.0,0.0,5.0,33.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,163.0,0.0,1.0,10.0
2022-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,39.0,41.0,1.0,0.0,0.0,0.0,2.0,3.0,30.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,158.0,0.0,0.0,16.0
2022-04-14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,45.0,38.0,1.0,0.0,0.0,0.0,0.0,4.0,23.0,0.0,0.0,2.0,1.0,2.0,4.0,0.0,145.0,0.0,1.0,8.0
2022-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,34.0,34.0,0.0,0.0,0.0,0.0,0.0,5.0,27.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,105.0,0.0,0.0,17.0
2022-04-16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,35.0,19.0,0.0,0.0,0.0,0.0,2.0,5.0,29.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,33.0,0.0,0.0,1.0
2022-04-17,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,14.0,1.0,0.0,1.0,0.0,1.0,2.0,24.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,18.0,0.0,1.0,2.0
2022-04-18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1.0,0.0,9.0,12.0,0.0,0.0,0.0,2.0,2.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,26.0
2022-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,21.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,22.0,4.0,0.0,0.0,1.0,1.0,3.0,0.0,190.0,0.0,0.0,6.0
2022-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,35.0,33.0,0.0,0.0,0.0,1.0,0.0,4.0,14.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,204.0,0.0,0.0,11.0
2022-04-21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,51.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,86.0,0.0,0.0,11.0
2022-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,19.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,62.0,0.0,0.0,4.0
2022-04-23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,31.0,19.0,0.0,0.0,0.0,0.0,1.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,7.0
2022-04-24,1.0,0.0,1.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,19.0,12.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,38.0,0.0,0.0,5.0
2022-04-25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,13.0,7.0,0.0,0.0,0.0,0.0,1.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,76.0,0.0,0.0,2.0
2022-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,67.0,22.0,0.0,0.0,0.0,0.0,0.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,164.0,0.0,0.0,23.0
2022-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,44.0,24.0,0.0,0.0,0.0,0.0,0.0,5.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,224.0,0.0,0.0,8.0
2022-04-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,50.0,17.0,0.0,0.0,0.0,0.0,0.0,4.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,124.0,0.0,0.0,14.0
2022-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,26.0,21.0,2.0,0.0,0.0,0.0,2.0,3.0,14.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,195.0,0.0,0.0,10.0
2022-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,34.0,18.0,0.0,9.0,0.0,0.0,2.0,4.0,15.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,67.0,0.0,0.0,2.0
2022-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,8.0,5.0,0.0,0.0,1.0,0.0,1.0,2.0,14.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,16.0,0.0,0.0,5.0
2022-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,39.0,9.0,0.0,0.0,0.0,0.0,3.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,2.0
2022-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,41.0,13.0,0.0,0.0,0.0,0.0,1.0,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,27.0
2022-05-04,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,56.0,17.0,0.0,0.0,0.0,0.0,0.0,4.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,6.0
2022-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,57.0,22.0,0.0,0.0,1.0,0.0,3.0,5.0,12.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,151.0,0.0,0.0,12.0
2022-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,30.0,6.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,0.0,0.0,0.0
2022-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,41.0,14.0,0.0,0.0,0.0,0.0,2.0,3.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36.0,0.0,0.0,1.0
2022-05-08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,18.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,7.0
2022-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,24.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,59.0,0.0,1.0,21.0
2022-05-10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,22.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,195.0,0.0,0.0,13.0
2022-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,4.0,0.0,1.0,2.0,0.0,121.0,0.0,0.0,12.0
2022-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,12.0,0.0,2.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,0.0,0.0,16.0
2022-05-13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,51.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,130.0,0.0,1.0,8.0
2022-05-14,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,90.0,0.0,0.0,2.0
